label_number,intercept,age_coefficient,sex_coefficient,residual_se
78,3.56103690662665,0.000530739006962,-0.00141410942429,0.481844892502314
79,3.30277150653777,8.64060913788513E-05,-0.019323060267232,0.625106615901952
80,3.9848824559585,0.000248278892389,-0.033837976567727,0.50417681655196
81,3.18371876911328,-2.58114741990075E-05,-0.016723336822233,0.42418705817735
82,4.15647473057128,-0.000557043220867,-0.03536723800023,0.613111895097343
83,3.82783358120086,0.000300664721855,-0.010344762712844,0.509270201189392
84,4.1658587501959,0.000601706177746,-0.028809289141102,0.535861676257513
85,3.31018448430306,0.000468533425425,-0.04861519854368,0.588812118432421
86,3.15922418095952,-0.000125847621881,0.002479766430605,0.581089036595762
87,3.27399913659013,0.000299696824629,-0.044241049301126,0.561655685502097
88,3.09090876853239,-0.001200681540928,-0.002960468361998,0.445925917186775
89,2.80178830979864,-2.88360009297779E-06,-0.021510434920396,0.347440809996417
90,2.88787079570103,0.000252244708267,-0.000699441428341,0.407600397306654
91,2.89630702286088,0.000366101556877,0.002771866827084,0.401770745844315
92,3.55067438638896,0.000312838331738,0.007300836947136,0.523294776000254
93,3.37319967496247,-6.94393927256965E-05,-0.012426724112441,0.492905896245446
94,2.68073994671932,0.001244926677059,0.021902790064566,0.47942989232078
95,2.75277971708409,0.000513103237822,0.008597172557481,0.443391319751065
96,3.10154188589436,0.000151301479683,-0.025547811999273,0.486458052379976
97,2.66907428633357,0.001603226927837,0.025168091422467,0.445562489647814
98,2.89179617946262,0.000954062258212,-0.042318912547947,0.360612861085364
99,3.0022216691576,4.91984309848392E-05,-0.005700044650591,0.522398815938414
100,2.92393973166589,6.70462340220009E-05,-6.1538490497918E-05,0.512830413349963
101,3.24204341413106,0.001683568084664,0.00497384418317,0.598866601512032
102,3.67172147909586,0.000721715879969,0.030308959689301,0.636966352957151
103,2.49710164702305,0.001596051607934,-0.020799653608077,0.686553823483534
104,2.90011248263774,0.002061855642279,0.016671031620528,0.587538453410008
105,3.29570544526206,0.000691731367072,0.0274562098196,0.581431737609567
106,2.56802793340762,0.000263993691031,0.0148977719988,0.559388279908381
107,2.90945520149613,0.000223898039811,-0.022653831649125,0.691262288883484
108,2.30313623427705,0.00037547577973,0.002303588084098,0.402854501129767
109,1.82139431108183,0.000194972440287,0.022250391207603,0.613602920260658
110,2.1157875253454,0.000427802829872,0.028212104397569,0.46020403256471
111,1.821695987897,0.000864656714329,0.007511743617045,0.439414935356932
112,2.19954131645051,0.002176168759633,-0.034111716474198,0.5018732203675
113,1.81665873146514,0.001453456204735,0.010538373393926,0.405976590346782
114,1.69281482217665,0.001730245477062,0.009687039466683,0.391889130317585
115,2.55699119498998,0.000815916337223,-0.007674407850269,0.503907467359457
116,1.35446325362371,0.001467956209049,0.015112132679354,0.415748667017199
117,1.8037277323442,0.001609441970662,-0.041711522914549,0.358780408775517
118,2.03844128933553,0.002037376399014,0.042090081846091,0.559552245316835
119,1.64561873730834,0.002028514029537,0.022566642508237,0.438389638344905
120,2.52058953358556,0.001258381550008,0.033734183922236,0.401698981481047
121,1.8681442954618,0.001944278033614,0.030506076187007,0.502664802199843
122,2.2295683870814,0.002198268348526,0.007916788905858,0.565102773651781
123,1.58069924254384,0.002061128875413,0.047247310918713,0.552968649242263
124,2.14915521860795,0.000814982552514,-0.013884930158603,0.458929965817362
125,2.6348831177474,0.001081576074078,-0.006856041909507,0.486059075578302
126,2.81330765532525,0.000367974632931,0.009397650404903,0.508902935133394
127,2.43531214397491,-8.83211210450519E-06,0.024303977980272,0.400465761305095
128,2.89115456294495,0.001150451626809,-0.033033865143669,0.535044008693182
129,2.91490074218114,0.0003858463626,-0.012653339899653,0.435612817382691
130,2.05677325776425,0.000938370303009,0.021922886355476,0.412174815641953
131,4.50268895012638,-0.00023832349475,0.060436149921904,0.661492908528301
132,3.45591862911786,-0.000352422021852,0.044361884210469,0.563394927142745
133,2.52005056631013,0.000147851754373,-0.006503519477251,0.449055179506701
134,2.31474179734692,0.001480009249219,-0.014300230516336,0.446539462984187
135,2.09607460234325,0.000179716488734,-0.024960858618981,0.409256345451902
136,2.18090135967314,0.000881611971443,-0.011907927472004,0.384271173434909
137,2.57011814367057,0.001085553098661,-0.002855494099431,0.484960224995018
138,1.82400425059768,0.001237505441781,-0.014693814068807,0.371158299846243
139,2.36905703375011,0.00064664045031,-0.021388849891704,0.419694251824804
140,2.14930841927879,0.001379970995501,-0.024671371006331,0.393327303845926
141,2.24793606628174,0.000831396138967,-0.017009648440601,0.419211071085362
142,2.79613912462153,0.000153917903972,0.001254862783071,0.410941224355899
143,2.60234493698156,0.000340949974408,0.000750103902263,0.421837946619875
144,3.28755093106033,0.000209926660953,-0.012890710522959,0.445871585796438
145,3.30552155516663,-9.38335059331874E-05,0.007986451413203,0.48832186464865
146,3.64871783245975,2.53637680070076E-05,-0.031185934113012,0.530587007270917
147,3.05701260023531,0.000170321408989,-0.009358663788743,0.456381485062671
148,2.98408014715742,-0.000234683472252,0.007491562249043,0.56389033552174
149,2.55546951198592,0.000315249666049,-0.005104530100599,0.460858941389125
150,2.82112320436594,0.000964258019628,0.002416173185125,0.4252514918227
151,3.24606526448899,-9.28271258259847E-05,0.029460205163036,0.50227723777708
152,3.26498736119181,-0.001119494099367,-0.004402429393692,0.618446642010441
153,3.09006128289074,-0.001696079556473,-0.022807113531699,0.548038516347835
154,4.11111847139382,-0.000732102956057,-0.030723134501482,0.611710850478531
155,2.9152531666181,-0.000641810550654,-0.010332493750159,0.454398836932149
156,3.4811146087864,-7.81462853022646E-05,-0.038415816796598,0.513935053592401
157,3.03669926707767,0.001080654432826,-0.016434781341926,0.459842754193457
158,3.579929858677,0.000857148247518,0.002443928736973,0.53535384525008
159,3.44752436728025,0.001138574268527,-0.010945700599667,0.43697048442332
160,3.19265908932649,-0.000742735171391,-0.013739284629666,0.449005348597533
161,4.73787090939373,0.002132874919039,-0.002611747742854,0.55831541113872
162,3.76550093563113,0.002815029433836,-0.002848981128148,0.53552458527472
163,4.34933979072145,0.001887655770371,0.03560033106778,0.464376367954162
164,4.37113850481702,0.00054008269384,-0.022890961643478,0.576937479630626
165,2.57710755669416,0.000681286516424,-0.012787904135091,0.431813104614349
166,2.39138819762129,0.000854490721938,-0.026816870748153,0.384776938641882
167,2.4523077538455,0.000553775900512,-0.001697562149754,0.321155050609171
168,2.54319193686561,0.000591482126199,-0.008436286656055,0.424953527596564
169,2.43561099502002,-0.0003112881375,-0.00475358114545,0.398137421973087
170,2.2141130593708,0.000520674934208,-0.011444798916556,0.348757495840094
171,3.91292239450594,-8.38539951696776E-05,-0.003830083346884,0.465456411358952
172,4.2498358520302,0.000336045675806,0.02301964791984,0.583350692943044
173,3.12181387364045,0.000750281304411,0.005859750687702,0.541042635376231
174,2.75619728346635,-0.000276344880969,-0.006544348546518,0.458756287895022
175,3.01994639095572,-0.001297329741608,0.015716726295015,0.520655793188945
176,2.64881713901566,0.000735937240336,-0.022366688917142,0.355356269099216
177,3.3877555322844,9.3502020157688E-05,-0.022439242694723,0.437380703308021
178,3.31589674999633,-0.001148593103736,-0.012627040282897,0.601790232364629
179,2.82344794386673,0.000992536908198,-0.007620507911975,0.377014193863835
180,2.63743728298158,9.99155169276869E-05,-0.011094195322858,0.347157333082058
181,2.17544817522022,0.001091461736304,-0.0119853965262,0.479745704905211
182,3.15933628696015,0.000336365027652,0.017007935950183,0.604467468066184
183,2.62336144809175,0.000616583693889,-0.004654726641366,0.334208165283902
184,3.07194999042033,-0.000302318862169,0.041748135800923,0.582678741952981
185,2.59010847092085,-0.000706360519421,-0.025018557911287,0.441452411872193
186,3.55503817493332,0.000567562179462,-0.006268103502478,0.510243712946275
187,4.03876211810799,0.00077377312115,-0.008419672503619,0.513792516888989
188,2.70978804107177,-2.38778725068159E-05,-0.033593052413041,0.455527487705104
189,3.1881303391975,-0.000495316813562,-0.017573750406059,0.453949578100875
190,3.2649270431932,0.001030489785085,-0.012498139935177,0.511664724060387
191,3.6875305328354,0.000300890188543,-0.017535693270551,0.494651522408305
192,2.70701333007915,0.000109577274928,-0.020572428847397,0.353946227917445
193,2.85665137908883,0.000303809018947,0.036369979745745,0.426298650075663
194,3.22766189853815,0.000760634089385,0.020196715602705,0.563866330280542
195,2.90684411576014,0.000885166154455,0.035976080043774,0.438965700162771
196,2.87821136984728,0.000393168670776,-0.002216191849343,0.401083934755066
197,2.66043083235388,0.000156250494746,-0.004173023618374,0.461215422440255
198,2.59717307200716,9.60251424136212E-05,0.019090269424915,0.45985906626874
199,3.20231665366817,0.001271289660108,0.033825972219117,0.537650763875187
200,3.0116302172822,8.91290071787234E-05,0.054646149455369,0.554508029415053
